,NAME,submission_date,avg_mobility
723024,Virginia,06/05/2020,-10.0
723025,Virginia,06/06/2020,7.2
723026,Virginia,06/07/2020,10.6
723027,Virginia,06/08/2020,-4.4
723028,Virginia,06/09/2020,-0.2
723029,Virginia,06/10/2020,-5.6
723030,Virginia,06/11/2020,-8.6
723031,Virginia,06/12/2020,1.6
723032,Virginia,06/13/2020,20.0
723033,Virginia,06/14/2020,10.4
723034,Virginia,06/15/2020,-11.8
723035,Virginia,06/16/2020,-9.0
723036,Virginia,06/17/2020,-14.0
723037,Virginia,06/18/2020,-3.2
723038,Virginia,06/19/2020,-3.6
723039,Virginia,06/20/2020,4.8
723040,Virginia,06/21/2020,10.6
723041,Virginia,06/22/2020,-10.6
723042,Virginia,06/23/2020,5.4
723043,Virginia,06/24/2020,4.6
723044,Virginia,06/25/2020,-1.2
723045,Virginia,06/26/2020,6.4
723046,Virginia,06/27/2020,18.0
723047,Virginia,06/28/2020,7.6
723048,Virginia,06/29/2020,0.0
723049,Virginia,06/30/2020,6.0
723050,Virginia,07/01/2020,1.8
723051,Virginia,07/02/2020,11.6
723052,Virginia,07/03/2020,13.4
723053,Virginia,07/04/2020,10.4
723054,Virginia,07/05/2020,5.0
723055,Virginia,07/06/2020,-1.6
723056,Virginia,07/07/2020,5.0
723057,Virginia,07/08/2020,2.8
723058,Virginia,07/09/2020,1.0
723059,Virginia,07/10/2020,0.8
723060,Virginia,07/11/2020,15.4
723061,Virginia,07/12/2020,10.0
723062,Virginia,07/13/2020,-2.0
723063,Virginia,07/14/2020,6.4
723064,Virginia,07/15/2020,3.6
723065,Virginia,07/16/2020,2.2
723066,Virginia,07/17/2020,0.4
723067,Virginia,07/18/2020,14.6
723068,Virginia,07/19/2020,5.6
723069,Virginia,07/20/2020,-7.8
723070,Virginia,07/21/2020,-2.4
723071,Virginia,07/22/2020,-7.2
723072,Virginia,07/23/2020,-5.2
723073,Virginia,07/24/2020,-2.0
723074,Virginia,07/25/2020,16.4
723075,Virginia,07/26/2020,8.8
723076,Virginia,07/27/2020,-3.8
723077,Virginia,07/28/2020,-1.8
723078,Virginia,07/29/2020,0.4
723079,Virginia,07/30/2020,-4.2
723080,Virginia,07/31/2020,-7.4
723081,Virginia,08/01/2020,10.2
723082,Virginia,08/02/2020,7.0
723083,Virginia,08/03/2020,-12.2
723084,Virginia,08/04/2020,-8.4
723085,Virginia,08/05/2020,-0.4
723086,Virginia,08/06/2020,-9.8
723087,Virginia,08/07/2020,-2.0
723088,Virginia,08/08/2020,13.8
723089,Virginia,08/09/2020,9.4
723090,Virginia,08/10/2020,-4.0
723091,Virginia,08/11/2020,1.4
723092,Virginia,08/12/2020,-6.4
723093,Virginia,08/13/2020,-8.4
723094,Virginia,08/14/2020,-6.8
723095,Virginia,08/15/2020,-7.4
723096,Virginia,08/16/2020,-3.6
723097,Virginia,08/17/2020,-4.4
723098,Virginia,08/18/2020,4.4
723099,Virginia,08/19/2020,-3.6
723100,Virginia,08/20/2020,-0.6
723101,Virginia,08/21/2020,-3.2
723102,Virginia,08/22/2020,7.6
723103,Virginia,08/23/2020,7.8
723104,Virginia,08/24/2020,-7.6
723105,Virginia,08/25/2020,-1.4
723106,Virginia,08/26/2020,-1.4
723107,Virginia,08/27/2020,-2.8
723108,Virginia,08/28/2020,-3.8
723109,Virginia,08/29/2020,-2.6
723110,Virginia,08/30/2020,14.0
723111,Virginia,08/31/2020,-15.4
723112,Virginia,09/01/2020,-4.0
723113,Virginia,09/02/2020,-4.4
723114,Virginia,09/03/2020,-4.0
723115,Virginia,09/04/2020,1.6
723116,Virginia,09/05/2020,20.2
723117,Virginia,09/06/2020,18.8
723118,Virginia,09/07/2020,1.8
723119,Virginia,09/08/2020,-2.0
723120,Virginia,09/09/2020,-13.2
723121,Virginia,09/10/2020,-11.0
723122,Virginia,09/11/2020,-5.2
723123,Virginia,09/12/2020,11.0
723124,Virginia,09/13/2020,7.6
723125,Virginia,09/14/2020,-5.8
723126,Virginia,09/15/2020,1.0
723127,Virginia,09/16/2020,-2.4
723128,Virginia,09/17/2020,-16.6
723129,Virginia,09/18/2020,-6.0
723130,Virginia,09/19/2020,14.0
723131,Virginia,09/20/2020,7.8
723132,Virginia,09/21/2020,-7.8
723133,Virginia,09/22/2020,-2.2
723134,Virginia,09/23/2020,-5.4
723135,Virginia,09/24/2020,-9.6
723136,Virginia,09/25/2020,-13.8
723137,Virginia,09/26/2020,4.8
723138,Virginia,09/27/2020,3.4
723139,Virginia,09/28/2020,-8.0
723140,Virginia,09/29/2020,-14.0
723141,Virginia,09/30/2020,-6.6
723142,Virginia,10/01/2020,-6.0
723143,Virginia,10/02/2020,-4.0
723144,Virginia,10/03/2020,11.6
723145,Virginia,10/04/2020,2.4
723146,Virginia,10/05/2020,-9.8
723147,Virginia,10/06/2020,-3.4
723148,Virginia,10/07/2020,-4.6
723149,Virginia,10/08/2020,-4.2
723150,Virginia,10/09/2020,-2.8
